ID du problème,Description,État,Gravité,Estimation en points (story point),Chemin d’accès du projet,Genre d’emplacement,Chemin,Ligne,Colonne,ID d‘incident,Lien d'aide,Nom de l'assembly,Version de l'assembly,Clé publique d’assemblée,Extrait
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\App.xaml.cs,42,12,T:System.Windows.Window,,,,,MainWindow = window;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\App.xaml.cs,42,12,P:System.Windows.Application.MainWindow,,,,,MainWindow = window;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\App.xaml.cs,34,12,P:System.Windows.StartupEventArgs.Args,,,,,"viewModel = new MainWindowViewModel(                 dialogService,                 window,                 new ShellLauncher(),                 new JsonSettingsService(),                 e.Args);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\App.xaml.cs,26,16,M:System.Windows.Application.Shutdown,,,,,Shutdown();
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\App.xaml.cs,12,27,M:System.Windows.Application.#ctor,,,,,Application
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\App.xaml.cs,12,27,T:System.Windows.Application,,,,,Application
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\obj\Debug\net8.0-windows\win-x64\MainWindow.g.i.cs,180,12,T:System.Windows.Controls.GridSplitter,,,,,this.EditorSplitter.DragCompleted += new System.Windows.Controls.Primitives.DragCompletedEventHandler(this.EditorSplitter_DragCompleted);
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\obj\Debug\net8.0-windows\win-x64\MainWindow.g.i.cs,180,12,T:System.Windows.Controls.Primitives.DragCompletedEventHandler,,,,,this.EditorSplitter.DragCompleted += new System.Windows.Controls.Primitives.DragCompletedEventHandler(this.EditorSplitter_DragCompleted);
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\obj\Debug\net8.0-windows\win-x64\MainWindow.g.i.cs,180,12,T:System.Windows.Controls.Primitives.DragCompletedEventHandler,,,,,this.EditorSplitter.DragCompleted += new System.Windows.Controls.Primitives.DragCompletedEventHandler(this.EditorSplitter_DragCompleted);
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\obj\Debug\net8.0-windows\win-x64\MainWindow.g.i.cs,180,12,E:System.Windows.Controls.Primitives.Thumb.DragCompleted,,,,,this.EditorSplitter.DragCompleted += new System.Windows.Controls.Primitives.DragCompletedEventHandler(this.EditorSplitter_DragCompleted);
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\obj\Debug\net8.0-windows\win-x64\MainWindow.g.i.cs,177,12,T:System.Windows.Controls.GridSplitter,,,,,this.EditorSplitter = ((System.Windows.Controls.GridSplitter)(target));
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\obj\Debug\net8.0-windows\win-x64\MainWindow.g.i.cs,174,12,T:System.Windows.Controls.TextBox,,,,,this.MarkdownEditor = ((System.Windows.Controls.TextBox)(target));
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\obj\Debug\net8.0-windows\win-x64\MainWindow.g.i.cs,171,12,T:System.Windows.Controls.Border,,,,,this.EditorPanel = ((System.Windows.Controls.Border)(target));
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\obj\Debug\net8.0-windows\win-x64\MainWindow.g.i.cs,168,12,T:System.Windows.Controls.RowDefinition,,,,,this.SplitterRow = ((System.Windows.Controls.RowDefinition)(target));
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\obj\Debug\net8.0-windows\win-x64\MainWindow.g.i.cs,165,12,T:System.Windows.Controls.RowDefinition,,,,,this.EditorRow = ((System.Windows.Controls.RowDefinition)(target));
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\obj\Debug\net8.0-windows\win-x64\MainWindow.g.i.cs,162,12,T:System.Windows.Controls.Grid,,,,,this.MainGrid = ((System.Windows.Controls.Grid)(target));
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\obj\Debug\net8.0-windows\win-x64\MainWindow.g.i.cs,159,12,T:System.Windows.Controls.Primitives.StatusBar,,,,,this.ApplicationStatusBar = ((System.Windows.Controls.Primitives.StatusBar)(target));
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\obj\Debug\net8.0-windows\win-x64\MainWindow.g.i.cs,153,12,E:System.Windows.Window.Closing,,,,,((MDRead.MainWindow)(target)).Closing += new System.ComponentModel.CancelEventHandler(this.Window_Closing);
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\obj\Debug\net8.0-windows\win-x64\MainWindow.g.i.cs,147,12,T:System.Windows.DragEventHandler,,,,,((MDRead.MainWindow)(target)).PreviewDrop += new System.Windows.DragEventHandler(this.Window_PreviewDrop);
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\obj\Debug\net8.0-windows\win-x64\MainWindow.g.i.cs,147,12,T:System.Windows.DragEventHandler,,,,,((MDRead.MainWindow)(target)).PreviewDrop += new System.Windows.DragEventHandler(this.Window_PreviewDrop);
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\obj\Debug\net8.0-windows\win-x64\MainWindow.g.i.cs,147,12,E:System.Windows.UIElement.PreviewDrop,,,,,((MDRead.MainWindow)(target)).PreviewDrop += new System.Windows.DragEventHandler(this.Window_PreviewDrop);
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\obj\Debug\net8.0-windows\win-x64\MainWindow.g.i.cs,141,12,T:System.Windows.DragEventHandler,,,,,((MDRead.MainWindow)(target)).PreviewDragOver += new System.Windows.DragEventHandler(this.Window_PreviewDragOver);
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\obj\Debug\net8.0-windows\win-x64\MainWindow.g.i.cs,141,12,T:System.Windows.DragEventHandler,,,,,((MDRead.MainWindow)(target)).PreviewDragOver += new System.Windows.DragEventHandler(this.Window_PreviewDragOver);
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\obj\Debug\net8.0-windows\win-x64\MainWindow.g.i.cs,141,12,E:System.Windows.UIElement.PreviewDragOver,,,,,((MDRead.MainWindow)(target)).PreviewDragOver += new System.Windows.DragEventHandler(this.Window_PreviewDragOver);
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\obj\Debug\net8.0-windows\win-x64\MainWindow.g.i.cs,123,12,T:System.Windows.Application,,,,,"System.Windows.Application.LoadComponent(this, resourceLocater);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\obj\Debug\net8.0-windows\win-x64\MainWindow.g.i.cs,123,12,"M:System.Windows.Application.LoadComponent(System.Object,System.Uri)",,,,,"System.Windows.Application.LoadComponent(this, resourceLocater);"
Api.0003,Modification du comportement dans la version .NET sélectionnée,Active,Potential,1,MDRead\MDRead.csproj,File,MDRead\obj\Debug\net8.0-windows\win-x64\MainWindow.g.i.cs,120,12,T:System.Uri,,,,,"System.Uri resourceLocater = new System.Uri(""/MDRead;V1.4.2.0;component/mainwindow.xaml"", System.UriKind.Relative);"
Api.0003,Modification du comportement dans la version .NET sélectionnée,Active,Potential,1,MDRead\MDRead.csproj,File,MDRead\obj\Debug\net8.0-windows\win-x64\MainWindow.g.i.cs,120,12,"M:System.Uri.#ctor(System.String,System.UriKind)",,,,,"System.Uri resourceLocater = new System.Uri(""/MDRead;V1.4.2.0;component/mainwindow.xaml"", System.UriKind.Relative);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\obj\Debug\net8.0-windows\win-x64\MainWindow.g.i.cs,95,54,T:System.Windows.Controls.GridSplitter,,,,,EditorSplitter
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\obj\Debug\net8.0-windows\win-x64\MainWindow.g.i.cs,87,49,T:System.Windows.Controls.TextBox,,,,,MarkdownEditor
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\obj\Debug\net8.0-windows\win-x64\MainWindow.g.i.cs,79,48,T:System.Windows.Controls.Border,,,,,EditorPanel
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\obj\Debug\net8.0-windows\win-x64\MainWindow.g.i.cs,71,55,T:System.Windows.Controls.RowDefinition,,,,,SplitterRow
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\obj\Debug\net8.0-windows\win-x64\MainWindow.g.i.cs,63,55,T:System.Windows.Controls.RowDefinition,,,,,EditorRow
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\obj\Debug\net8.0-windows\win-x64\MainWindow.g.i.cs,55,46,T:System.Windows.Controls.Grid,,,,,MainGrid
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\obj\Debug\net8.0-windows\win-x64\MainWindow.g.i.cs,47,62,T:System.Windows.Controls.Primitives.StatusBar,,,,,ApplicationStatusBar
Api.0003,Modification du comportement dans la version .NET sélectionnée,Active,Potential,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,321,8,T:System.Uri,,,,,"if (!Uri.TryCreate(target, UriKind.Absolute, out var uri) ||             !uri.IsFile ||             !DocumentConstants.IsMarkdownFilePath(uri.LocalPath))         {             return false;         }"
Api.0003,Modification du comportement dans la version .NET sélectionnée,Active,Potential,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,321,8,"M:System.Uri.TryCreate(System.String,System.UriKind,System.Uri@)",,,,,"if (!Uri.TryCreate(target, UriKind.Absolute, out var uri) ||             !uri.IsFile ||             !DocumentConstants.IsMarkdownFilePath(uri.LocalPath))         {             return false;         }"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,291,4,T:System.Windows.IDataObject,,,,,"private static bool TryGetDroppedMarkdownPath(IDataObject data, out string path)"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,294,8,T:System.Windows.DataFormats,,,,,if (!data.GetDataPresent(DataFormats.FileDrop) ||             data.GetData(DataFormats.FileDrop) is not string[] paths)         {             return false;         }
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,294,8,F:System.Windows.DataFormats.FileDrop,,,,,if (!data.GetDataPresent(DataFormats.FileDrop) ||             data.GetData(DataFormats.FileDrop) is not string[] paths)         {             return false;         }
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,294,8,M:System.Windows.IDataObject.GetData(System.String),,,,,if (!data.GetDataPresent(DataFormats.FileDrop) ||             data.GetData(DataFormats.FileDrop) is not string[] paths)         {             return false;         }
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,294,8,T:System.Windows.DataFormats,,,,,if (!data.GetDataPresent(DataFormats.FileDrop) ||             data.GetData(DataFormats.FileDrop) is not string[] paths)         {             return false;         }
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,294,8,F:System.Windows.DataFormats.FileDrop,,,,,if (!data.GetDataPresent(DataFormats.FileDrop) ||             data.GetData(DataFormats.FileDrop) is not string[] paths)         {             return false;         }
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,294,8,M:System.Windows.IDataObject.GetDataPresent(System.String),,,,,if (!data.GetDataPresent(DataFormats.FileDrop) ||             data.GetData(DataFormats.FileDrop) is not string[] paths)         {             return false;         }
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,277,4,T:System.Windows.Controls.Primitives.DragCompletedEventArgs,,,,,"private void EditorSplitter_DragCompleted(object sender, DragCompletedEventArgs eventArgs)"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,281,12,T:System.Windows.Controls.Border,,,,,ViewModel.SaveEditorHeight(EditorPanel.ActualHeight);
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,281,12,P:System.Windows.FrameworkElement.ActualHeight,,,,,ViewModel.SaveEditorHeight(EditorPanel.ActualHeight);
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,259,4,T:System.Windows.DragEventArgs,,,,,"private void Window_PreviewDrop(object sender, DragEventArgs eventArgs)"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,266,8,P:System.Windows.RoutedEventArgs.Handled,,,,,eventArgs.Handled = true;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,261,8,T:System.Windows.IDataObject,,,,,"if (TryGetDroppedMarkdownPath(eventArgs.Data, out var path))         {             ViewModel.OpenDroppedFile(path);         }"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,261,8,P:System.Windows.DragEventArgs.Data,,,,,"if (TryGetDroppedMarkdownPath(eventArgs.Data, out var path))         {             ViewModel.OpenDroppedFile(path);         }"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,251,4,T:System.Windows.DragEventArgs,,,,,"private void Window_PreviewDragOver(object sender, DragEventArgs eventArgs)"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,256,8,P:System.Windows.RoutedEventArgs.Handled,,,,,eventArgs.Handled = true;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,253,8,T:System.Windows.DragDropEffects,,,,,"eventArgs.Effects = TryGetDroppedMarkdownPath(eventArgs.Data, out _)             ? DragDropEffects.Copy             : DragDropEffects.None;"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,253,8,T:System.Windows.DragDropEffects,,,,,"eventArgs.Effects = TryGetDroppedMarkdownPath(eventArgs.Data, out _)             ? DragDropEffects.Copy             : DragDropEffects.None;"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,253,8,F:System.Windows.DragDropEffects.None,,,,,"eventArgs.Effects = TryGetDroppedMarkdownPath(eventArgs.Data, out _)             ? DragDropEffects.Copy             : DragDropEffects.None;"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,253,8,T:System.Windows.DragDropEffects,,,,,"eventArgs.Effects = TryGetDroppedMarkdownPath(eventArgs.Data, out _)             ? DragDropEffects.Copy             : DragDropEffects.None;"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,253,8,T:System.Windows.DragDropEffects,,,,,"eventArgs.Effects = TryGetDroppedMarkdownPath(eventArgs.Data, out _)             ? DragDropEffects.Copy             : DragDropEffects.None;"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,253,8,F:System.Windows.DragDropEffects.Copy,,,,,"eventArgs.Effects = TryGetDroppedMarkdownPath(eventArgs.Data, out _)             ? DragDropEffects.Copy             : DragDropEffects.None;"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,253,8,T:System.Windows.IDataObject,,,,,"eventArgs.Effects = TryGetDroppedMarkdownPath(eventArgs.Data, out _)             ? DragDropEffects.Copy             : DragDropEffects.None;"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,253,8,P:System.Windows.DragEventArgs.Data,,,,,"eventArgs.Effects = TryGetDroppedMarkdownPath(eventArgs.Data, out _)             ? DragDropEffects.Copy             : DragDropEffects.None;"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,253,8,T:System.Windows.DragDropEffects,,,,,"eventArgs.Effects = TryGetDroppedMarkdownPath(eventArgs.Data, out _)             ? DragDropEffects.Copy             : DragDropEffects.None;"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,253,8,P:System.Windows.DragEventArgs.Effects,,,,,"eventArgs.Effects = TryGetDroppedMarkdownPath(eventArgs.Data, out _)             ? DragDropEffects.Copy             : DragDropEffects.None;"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,249,82,M:System.Windows.Window.Close,,,,,Close()
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,246,8,T:System.Windows.Threading.Dispatcher,,,,,Dispatcher.BeginInvoke(() => ViewModel.OpenPreviewTarget(target));
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,246,8,P:System.Windows.Threading.DispatcherObject.Dispatcher,,,,,Dispatcher.BeginInvoke(() => ViewModel.OpenPreviewTarget(target));
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,246,8,T:System.Windows.Threading.DispatcherOperation,,,,,Dispatcher.BeginInvoke(() => ViewModel.OpenPreviewTarget(target));
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,246,8,"M:System.Windows.Threading.Dispatcher.BeginInvoke(System.Delegate,System.Object[])",,,,,Dispatcher.BeginInvoke(() => ViewModel.OpenPreviewTarget(target));
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,219,8,T:System.Windows.Threading.Dispatcher,,,,,"Dispatcher.BeginInvoke(() =>         {             if (TryGetMarkdownPathFromWebTarget(eventArgs.Uri, out var markdownPath))             {                 ViewModel.OpenDroppedFile(markdownPath);                 return;             }              ViewModel.OpenPreviewTarget(eventArgs.Uri);         });"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,219,8,P:System.Windows.Threading.DispatcherObject.Dispatcher,,,,,"Dispatcher.BeginInvoke(() =>         {             if (TryGetMarkdownPathFromWebTarget(eventArgs.Uri, out var markdownPath))             {                 ViewModel.OpenDroppedFile(markdownPath);                 return;             }              ViewModel.OpenPreviewTarget(eventArgs.Uri);         });"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,219,8,T:System.Windows.Threading.DispatcherOperation,,,,,"Dispatcher.BeginInvoke(() =>         {             if (TryGetMarkdownPathFromWebTarget(eventArgs.Uri, out var markdownPath))             {                 ViewModel.OpenDroppedFile(markdownPath);                 return;             }              ViewModel.OpenPreviewTarget(eventArgs.Uri);         });"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,219,8,"M:System.Windows.Threading.Dispatcher.BeginInvoke(System.Delegate,System.Object[])",,,,,"Dispatcher.BeginInvoke(() =>         {             if (TryGetMarkdownPathFromWebTarget(eventArgs.Uri, out var markdownPath))             {                 ViewModel.OpenDroppedFile(markdownPath);                 return;             }              ViewModel.OpenPreviewTarget(eventArgs.Uri);         });"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,200,12,T:System.Windows.Threading.Dispatcher,,,,,Dispatcher.BeginInvoke(() => ViewModel.OpenDroppedFile(markdownPath));
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,200,12,P:System.Windows.Threading.DispatcherObject.Dispatcher,,,,,Dispatcher.BeginInvoke(() => ViewModel.OpenDroppedFile(markdownPath));
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,200,12,T:System.Windows.Threading.DispatcherOperation,,,,,Dispatcher.BeginInvoke(() => ViewModel.OpenDroppedFile(markdownPath));
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,200,12,"M:System.Windows.Threading.Dispatcher.BeginInvoke(System.Delegate,System.Object[])",,,,,Dispatcher.BeginInvoke(() => ViewModel.OpenDroppedFile(markdownPath));
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,191,33,T:System.Windows.Media.SolidColorBrush,,,,,ThemeBrushFactory.Create(color)
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,191,8,T:System.Windows.ResourceDictionary,,,,,Resources
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,191,8,P:System.Windows.FrameworkElement.Resources,,,,,Resources
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,191,8,P:System.Windows.ResourceDictionary.Item(System.Object),,,,,Resources[resourceKey]
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,171,12,T:System.Windows.Controls.TextBox,,,,,MarkdownEditor.Focus();
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,171,12,M:System.Windows.UIElement.Focus,,,,,MarkdownEditor.Focus();
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,165,8,T:System.Windows.GridLength,,,,,SplitterRow.Height = isEnabled             ? new GridLength(UiLayoutConstants.SplitterHeight)             : new GridLength(UiLayoutConstants.CollapsedHeight);
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,165,8,M:System.Windows.GridLength.#ctor(System.Double),,,,,SplitterRow.Height = isEnabled             ? new GridLength(UiLayoutConstants.SplitterHeight)             : new GridLength(UiLayoutConstants.CollapsedHeight);
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,165,8,T:System.Windows.GridLength,,,,,SplitterRow.Height = isEnabled             ? new GridLength(UiLayoutConstants.SplitterHeight)             : new GridLength(UiLayoutConstants.CollapsedHeight);
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,165,8,M:System.Windows.GridLength.#ctor(System.Double),,,,,SplitterRow.Height = isEnabled             ? new GridLength(UiLayoutConstants.SplitterHeight)             : new GridLength(UiLayoutConstants.CollapsedHeight);
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,165,8,T:System.Windows.Controls.RowDefinition,,,,,SplitterRow.Height = isEnabled             ? new GridLength(UiLayoutConstants.SplitterHeight)             : new GridLength(UiLayoutConstants.CollapsedHeight);
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,165,8,T:System.Windows.GridLength,,,,,SplitterRow.Height = isEnabled             ? new GridLength(UiLayoutConstants.SplitterHeight)             : new GridLength(UiLayoutConstants.CollapsedHeight);
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,165,8,P:System.Windows.Controls.RowDefinition.Height,,,,,SplitterRow.Height = isEnabled             ? new GridLength(UiLayoutConstants.SplitterHeight)             : new GridLength(UiLayoutConstants.CollapsedHeight);
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,MDRead\MDRead.csproj,File,MDRead\MainWindow.xaml.cs,162,8,T:System.Windows.GridLength,,,,,EditorRow.Height = isEnabled             ? new GridLength(ViewModel.EditorHeight)             : new GridLength(UiLayoutConstants.CollapsedHeight);
